campaign_id,vertical,partner_name,internal_state_id,ads_aggregate_state,goal_id,state_id,advertiser_country,max_goals,cost_per_goal,input_amount,advertising_platform_id
377,Home Improvement & Maintenance,Partner B,enabled,null,clicks,enabled,ES,144,0.44367,63.88848,#N/A
378,Security,Partner B,enabled,null,clicks,enabled,ES,144,0.4432,63.8208,#N/A
379,Health,Partner B,enabled,null,clicks,enabled,ES,143,0.19,27.17,#N/A
380,Home Improvement & Maintenance,Partner B,enabled,null,clicks,enabled,ES,143,0.67044,95.87292,#N/A
381,Home Improvement & Maintenance,Partner B,enabled,null,clicks,enabled,ES,143,0.44618,63.80374,#N/A
382,Health,Partner B,enabled,null,clicks,paused,ES,143,0.51,72.93,#N/A
383,Health,Partner B,enabled,null,clicks,paused,ES,142,0.19,26.98,#N/A
384,Cars & Motorbikes,Partner B,enabled,null,clicks,paused,ES,142,0.16,22.72,#N/A
385,Restaurant,Partner B,enabled,null,clicks,paused,ES,142,0.24,34.08,#N/A
386,Animals & Pets,Partner B,enabled,null,clicks,enabled,ES,142,0.19824,28.15008,#N/A
387,Transport & Logistics,Partner B,enabled,null,clicks,enabled,ES,142,0.90116,127.96472,#N/A
388,Home Improvement & Maintenance,Partner B,enabled,null,clicks,enabled,ES,141,0.45343,63.93363,#N/A
389,Legal & Law,Partner B,enabled,null,clicks,enabled,ES,141,0.45265,63.82365,#N/A
390,Funeral Services,Partner B,enabled,null,clicks,paused,ES,140,0.17,23.8,#N/A
391,Health,Partner B,enabled,null,clicks,enabled,ES,139,0.4592,63.8288,#N/A
392,Legal & Law,Partner B,enabled,null,clicks,enabled,ES,139,0.45866,63.75374,#N/A
393,Health,Partner B,enabled,null,clicks,enabled,ES,139,0.2101,29.2039,#N/A
394,Home Improvement & Maintenance,Partner B,enabled,null,clicks,paused,ES,138,0.17,23.46,#N/A
395,Security,Partner B,enabled,null,clicks,enabled,ES,138,0.69403,95.77614,#N/A
396,Legal & Law,Partner B,enabled,null,clicks,enabled,ES,137,0.46624,63.87488,#N/A
397,Animals & Pets,Partner B,enabled,null,clicks,enabled,ES,137,0.46539,63.75843,#N/A
398,Finance,Partner B,enabled,null,clicks,paused,ES,136,0.36,48.96,#N/A
399,Transport & Logistics,Partner B,enabled,null,clicks,enabled,ES,136,1.17395,159.6572,#N/A
400,Home Improvement & Maintenance,Partner B,enabled,null,clicks,enabled,ES,136,0.46969,63.87784,#N/A
401,Home Improvement & Maintenance,Partner B,enabled,null,clicks,paused,ES,135,0.25,33.75,#N/A
402,Pharmacy,Partner B,enabled,null,clicks,enabled,ES,135,0.47336,63.9036,#N/A
403,School,Partner B,enabled,null,clicks,enabled,ES,135,0.47257,63.79695,#N/A
404,Health,Partner B,enabled,null,clicks,paused,ES,134,0.24,32.16,#N/A
405,Health,Partner B,enabled,null,clicks,enabled,ES,134,0.47709,63.93006,#N/A
406,Photography,Partner B,enabled,null,clicks,enabled,ES,134,0.4784,64.1056,#N/A
407,Beauty,Partner B,enabled,null,clicks,paused,ES,133,0.16,21.28,#N/A
408,Industrial,Partner B,enabled,null,clicks,paused,ES,133,0.22,29.26,#N/A
409,Home Improvement & Maintenance,Partner B,enabled,null,clicks,paused,ES,132,0.17,22.44,#N/A
410,Legal & Law,Partner B,enabled,null,clicks,paused,ES,132,0.22,29.04,#N/A
411,Fashion & Clothing,Partner B,enabled,null,clicks,paused,ES,132,0.19,25.08,#N/A
412,Home Improvement & Maintenance,Partner B,enabled,null,clicks,enabled,ES,131,0.48722,63.82582,#N/A
413,Agriculture,Partner B,enabled,null,clicks,paused,ES,130,0.14,18.2,#N/A
414,Cars & Motorbikes,Partner B,enabled,null,clicks,paused,ES,130,0.12,15.6,#N/A
415,Cars & Motorbikes,Partner B,enabled,null,clicks,enabled,ES,130,0.49176,63.9288,#N/A
416,Funeral Services,Partner B,enabled,null,clicks,paused,ES,129,0.26,33.54,#N/A
417,Marketing services,Partner B,enabled,null,clicks,enabled,ES,129,0.49542,63.90918,#N/A
418,Health,Partner B,enabled,null,clicks,paused,ES,129,0.29,37.41,#N/A
419,Home Improvement & Maintenance,Partner B,enabled,null,clicks,enabled,ES,128,0.49902,63.87456,#N/A
420,Home Improvement & Maintenance,Partner B,enabled,null,clicks,paused,ES,128,0.38,48.64,#N/A
421,Cars & Motorbikes,Partner B,enabled,null,clicks,enabled,ES,128,0.50144,64.18432,#N/A
422,Funeral Services,Partner B,enabled,null,clicks,paused,ES,128,0.08221,10.52288,#N/A
423,Architecture,Partner B,enabled,null,clicks,enabled,ES,128,0.49846,63.80288,#N/A
424,Health,Partner B,enabled,null,clicks,enabled,ES,128,0.16,20.48,#N/A
425,Home Improvement & Maintenance,Partner B,enabled,null,clicks,paused,ES,127,0.19,24.13,#N/A
426,Industrial,Partner B,enabled,null,clicks,paused,ES,127,0.11,13.97,#N/A
427,Hobbies & Crafts,Partner B,enabled,null,clicks,paused,ES,126,0.28,35.28,#N/A
428,Security,Partner B,enabled,null,clicks,enabled,ES,126,0.5071,63.8946,#N/A
429,Health,Partner B,enabled,null,clicks,paused,ES,126,0.16,20.16,#N/A
430,Environment,Partner B,enabled,null,clicks,enabled,ES,125,0.51216,64.02,#N/A
431,Agriculture,Partner B,enabled,null,clicks,paused,ES,125,0.11,13.75,#N/A
432,Business,Partner B,enabled,null,clicks,enabled,ES,125,0.51248,64.06,#N/A
433,Industrial,Partner B,enabled,null,clicks,paused,ES,125,0.53,66.25,#N/A
434,Health,Partner B,enabled,null,clicks,enabled,ES,125,0.51113,63.89125,#N/A
435,Animals & Pets,Partner B,enabled,null,clicks,paused,ES,124,0.22,27.28,#N/A
436,Electronics,Partner B,enabled,null,clicks,paused,ES,123,0.19,23.37,#N/A
437,Funeral Services,Partner B,enabled,null,clicks,paused,ES,123,0.28,34.44,#N/A
438,Home Improvement & Maintenance,Partner B,enabled,null,clicks,enabled,ES,123,0.52131,64.12113,#N/A
439,Home Improvement & Maintenance,Partner B,enabled,null,clicks,enabled,ES,123,0.51809,63.72507,#N/A
440,Industrial,Partner B,enabled,null,clicks,enabled,ES,123,0.51793,63.70539,#N/A
441,Pharmacy,Partner B,enabled,null,clicks,enabled,ES,123,0.52125,64.11375,#N/A
442,Industrial,Partner B,enabled,null,clicks,enabled,ES,122,1.30857,159.64554,#N/A
443,Home Improvement & Maintenance,Partner B,enabled,null,clicks,paused,ES,122,0.28,34.16,#N/A
444,Home Improvement & Maintenance,Partner B,enabled,null,clicks,enabled,ES,122,0.52449,63.98778,#N/A
445,Cars & Motorbikes,Partner B,enabled,null,clicks,paused,ES,121,0.55,66.55,#N/A
446,Health,Partner B,enabled,null,clicks,paused,ES,120,0.5,60,#N/A
447,Food & Drinks,Partner B,enabled,null,clicks,paused,ES,120,0.3,36,#N/A
448,Agriculture,Partner B,enabled,null,clicks,enabled,ES,119,0.80654,95.97826,#N/A
449,Security,Partner B,enabled,null,clicks,paused,ES,119,0.3,35.7,#N/A
450,Industrial,Partner B,enabled,null,clicks,enabled,ES,119,0.53909,64.15171,#N/A
451,Food & Drinks,Partner B,enabled,null,clicks,paused,ES,118,0.17178,20.27004,#N/A
452,Cars & Motorbikes,Partner B,enabled,null,clicks,enabled,ES,118,0.54081,63.81558,#N/A
453,Fashion & Clothing,Partner B,enabled,null,clicks,paused,ES,118,0.16,18.88,#N/A
454,Home Improvement & Maintenance,Partner B,enabled,null,clicks,paused,ES,118,0.2,23.6,#N/A
455,Home Improvement & Maintenance,Partner B,enabled,null,clicks,paused,ES,117,0.35,40.95,#N/A
456,Industrial,Partner B,enabled,null,clicks,paused,ES,117,0.35,40.95,#N/A
457,Health,Partner B,enabled,null,clicks,paused,ES,117,0.29,33.93,#N/A
458,Home Improvement & Maintenance,Partner B,enabled,null,clicks,paused,ES,117,0.23,26.91,#N/A
459,Home Improvement & Maintenance,Partner B,enabled,null,clicks,paused,ES,117,0.31,36.27,#N/A
460,Funeral Services,Partner B,enabled,null,clicks,enabled,ES,116,0.55174,64.00184,#N/A
461,Fashion & Clothing,Partner B,enabled,null,clicks,paused,ES,116,0.16,18.56,#N/A
462,Funeral Services,Partner B,enabled,null,clicks,enabled,ES,116,0.55373,64.23268,#N/A
463,Food & Drinks,Partner B,enabled,null,clicks,paused,ES,114,0.46,52.44,#N/A
464,Health,Partner B,enabled,null,clicks,enabled,ES,113,0.85076,96.13588,#N/A
465,Industrial,Partner B,enabled,null,clicks,paused,ES,113,0.16,18.08,#N/A
466,Legal & Law,Partner B,enabled,null,clicks,paused,ES,113,0.13,14.69,#N/A
467,Transport & Logistics,Partner B,enabled,null,clicks,enabled,ES,113,0.56801,64.18513,#N/A
468,Food & Drinks,Partner B,enabled,null,clicks,enabled,ES,113,0.56449,63.78737,#N/A
469,Transport & Logistics,Partner B,enabled,null,clicks,enabled,ES,113,0.84681,95.68953,#N/A
470,Industrial,Partner B,enabled,null,clicks,paused,ES,113,0.24,27.12,#N/A
471,Industrial,Partner B,enabled,null,clicks,paused,ES,112,0.15,16.8,#N/A
472,Pharmacy,Partner B,enabled,null,clicks,enabled,ES,112,0.57152,64.01024,#N/A
473,Food & Drinks,Partner B,enabled,null,clicks,paused,ES,111,0.13,14.43,#N/A
474,Home Improvement & Maintenance,Partner B,enabled,null,clicks,paused,ES,111,0.18,19.98,#N/A
475,Home Improvement & Maintenance,Partner B,enabled,null,clicks,paused,ES,111,0.48,53.28,#N/A
476,Home Improvement & Maintenance,Partner B,enabled,null,clicks,enabled,ES,111,0.57461,63.78171,#N/A
477,School,Partner B,enabled,null,clicks,enabled,ES,111,0.57496,63.82056,#N/A
478,Restaurant,Partner B,enabled,null,clicks,paused,ES,111,0.11,12.21,#N/A
479,Home Improvement & Maintenance,Partner B,enabled,null,clicks,enabled,ES,110,0.10013,11.0143,#N/A
480,Environment,Partner B,enabled,null,clicks,enabled,ES,110,0.5798,63.778,#N/A
481,Funeral Services,Partner B,enabled,null,clicks,paused,ES,109,0.08,8.72,#N/A
482,Security,Partner B,enabled,null,clicks,paused,ES,109,0.31,33.79,#N/A
483,Home Improvement & Maintenance,Partner B,enabled,null,clicks,paused,ES,108,0.12625,13.635,#N/A
484,Adult,Partner B,enabled,null,clicks,paused,ES,108,0.32,34.56,#N/A
485,Food & Drinks,Partner B,enabled,null,clicks,paused,ES,108,0.17,18.36,#N/A
486,Home Improvement & Maintenance,Partner B,enabled,null,clicks,paused,ES,108,0.32727,35.34516,#N/A
487,Home Improvement & Maintenance,Partner B,enabled,null,clicks,paused,ES,108,0.23,24.84,#N/A
488,Health,Partner B,enabled,null,clicks,paused,ES,108,0.22,23.76,#N/A
489,Industrial,Partner B,enabled,null,clicks,paused,ES,107,0.22,23.54,#N/A
490,Industrial,Partner B,enabled,null,clicks,paused,ES,107,0.19,20.33,#N/A
491,Food & Drinks,Partner B,enabled,null,clicks,paused,ES,107,0.17,18.19,#N/A
492,Health,Partner B,enabled,null,clicks,paused,ES,107,0.32,34.24,#N/A
493,Lifestyle,Partner B,enabled,null,clicks,enabled,ES,107,0.60035,64.23745,#N/A
494,Insurances,Partner B,enabled,null,clicks,enabled,ES,107,0.59789,63.97423,#N/A
495,Health,Partner B,enabled,null,clicks,paused,ES,107,0.33,35.31,#N/A
496,Health,Partner B,enabled,null,clicks,paused,ES,105,0.35,36.75,#N/A
497,Home Improvement & Maintenance,Partner B,enabled,null,clicks,paused,ES,105,0.15,15.75,#N/A
498,Cars & Motorbikes,Partner B,enabled,null,clicks,enabled,ES,105,0.91112,95.6676,#N/A
499,Music,Partner B,enabled,null,clicks,enabled,ES,105,0.61009,64.05945,#N/A
500,Insurances,Partner B,enabled,null,clicks,enabled,ES,104,0.61339,63.79256,#N/A
501,Animals & Pets,Partner B,enabled,null,clicks,enabled,ES,104,0.27128,28.21312,#N/A
502,Home Improvement & Maintenance,Partner B,enabled,null,clicks,enabled,ES,104,0.61602,64.06608,#N/A
503,Architecture,Partner B,enabled,null,clicks,enabled,ES,104,0.61701,64.16904,#N/A
504,Cars & Motorbikes,Partner B,enabled,null,clicks,enabled,ES,104,0.61433,63.89032,#N/A
505,Cars & Motorbikes,Partner B,enabled,null,clicks,paused,ES,104,0.23,23.92,#N/A
506,Health,Partner B,enabled,null,clicks,enabled,ES,103,0.62028,63.88884,#N/A
507,Fashion & Clothing,Partner B,enabled,null,clicks,paused,ES,103,0.15,15.45,#N/A
508,Animals & Pets,Partner B,enabled,null,clicks,paused,ES,103,0.26,26.78,#N/A
509,Fashion & Clothing,Partner B,enabled,null,clicks,paused,ES,102,0.14,14.28,#N/A
510,Home Improvement & Maintenance,Partner B,enabled,null,clicks,enabled,ES,102,0.62636,63.88872,#N/A
511,Transport & Logistics,Partner B,enabled,null,clicks,enabled,ES,101,0.63362,63.99562,#N/A
512,Home Improvement & Maintenance,Partner B,enabled,null,clicks,paused,ES,101,0.32,32.32,#N/A
513,Food & Drinks,Partner B,enabled,null,clicks,paused,ES,100,0.16,16,#N/A
514,Home Improvement & Maintenance,Partner B,enabled,null,clicks,paused,ES,99,0.18,17.82,#N/A
515,Home Improvement & Maintenance,Partner B,enabled,null,clicks,enabled,ES,99,0.64385,63.74115,#N/A
516,Industrial,Partner B,enabled,null,clicks,paused,ES,99,0.42,41.58,#N/A
517,Food & Drinks,Partner B,enabled,null,clicks,paused,ES,99,0.25,24.75,#N/A
518,Home Improvement & Maintenance,Partner B,enabled,null,clicks,enabled,ES,99,0.64398,63.75402,#N/A
519,Industrial,Partner B,enabled,null,clicks,enabled,ES,99,0.6492,64.2708,#N/A
520,Home Improvement & Maintenance,Partner B,enabled,null,clicks,enabled,ES,99,0.64574,63.92826,#N/A
521,Home Improvement & Maintenance,Partner B,enabled,null,clicks,paused,ES,99,0.26,25.74,#N/A
522,Home Improvement & Maintenance,Partner B,enabled,null,clicks,paused,ES,98,0.15,14.7,#N/A
523,Home Improvement & Maintenance,Partner B,enabled,null,clicks,enabled,ES,98,0.65569,64.25762,#N/A
524,Food & Drinks,Partner B,enabled,null,clicks,paused,ES,97,0.14,13.58,#N/A
525,Health,Partner B,enabled,null,clicks,paused,ES,97,0.36,34.92,#N/A
526,Health,Partner B,enabled,null,clicks,paused,ES,96,0.25,24,#N/A
527,Transport & Logistics,Partner B,enabled,null,clicks,paused,ES,96,0.51,48.96,#N/A
528,Industrial,Partner B,enabled,null,clicks,enabled,ES,96,0.665,63.84,#N/A
529,Legal & Law,Partner B,enabled,null,clicks,enabled,ES,95,0.67461,64.08795,#N/A
530,Home Improvement & Maintenance,Partner B,enabled,null,clicks,paused,ES,95,0.48,45.6,#N/A
531,Legal & Law,Partner B,enabled,null,clicks,enabled,ES,95,0.67625,64.24375,#N/A
532,Business,Partner B,enabled,null,clicks,enabled,ES,94,0.68123,64.03562,#N/A
533,Health,Partner B,enabled,null,clicks,paused,ES,94,0.25,23.5,#N/A
